Disaster,Location,District,Year,Month,Day,Rainfall(mm),Flood
Flood,Narammala,Kurunegala,2006,1,6,62.0,1
Flood,Weerambugedara,Kurunegala,2005,3,19,138.0,1
Flood,Nikaweratiya,Kurunegala,2019,10,20,479.8,1
Flood,Polgahawela,Kurunegala,2014,10,1,527.0,1
Flood,Panduwasnuwara East,Kurunegala,2007,11,1,327.0,0
Flood,Mahawa,Kurunegala,2007,12,23,139.0,1
Flood,Panduwasnuwara East,Kurunegala,2006,10,6,359.0,0
Flood,Mawathagama,Kurunegala,2001,1,30,62.0,1
Flood,Nikaweratiya,Kurunegala,2009,8,17,93.0,1
Flood,Panduwasnuwara East,Kurunegala,2006,4,27,262.0,0
Flood,Panduwasnuwara East,Kurunegala,2005,11,13,327.0,0
Flood,Narammala,Kurunegala,2006,11,27,327.0,0
Flood,Narammala,Kurunegala,2004,11,22,327.0,0
Flood,Kobeigane,Kurunegala,2014,12,20,584.1,1
Flood,Giribawa,Kurunegala,2014,12,20,584.1,1
Flood,Narammala,Kurunegala,2002,10,27,359.0,0
Flood,Maspotha,Kurunegala,2014,9,30,292.8,1
Flood,Rasnayakapura,Kurunegala,2014,12,20,584.1,1
Flood,Nikaweratiya,Kurunegala,2014,12,20,584.1,1
Flood,Wariyapola,Kurunegala,2014,12,20,584.1,1
Flood,Ambanpola,Kurunegala,2014,12,20,584.1,1
Flood,Ganewatta,Kurunegala,2014,12,20,584.1,1
Flood,Alawwa,Kurunegala,2006,10,12,359.0,0
Flood,Alawwa,Kurunegala,2014,12,20,584.1,1
Flood,Katupotha,Kurunegala,2006,12,26,139.0,1
Flood,Ehetuwewa,Kurunegala,2014,12,20,584.1,1
Flood,Narammala,Kurunegala,2018,11,24,350.4,1
Flood,Udubaddawa,Kurunegala,2018,11,24,350.4,1
Flood,Kurunegala,Kurunegala,2018,11,22,350.4,1
Flood,Udubaddawa,Kurunegala,2014,12,20,584.1,1
Flood,Panduwasnuwara East,Kurunegala,2014,12,20,584.1,1
Flood,Mahawa,Kurunegala,2014,12,20,584.1,1
Flood,Rideegama,Kurunegala,2005,12,15,139.0,1
Flood,Mahawa,Kurunegala,2014,9,30,292.8,1
Flood,Kuliyapitiya West,Kurunegala,2006,10,12,359.0,1
Flood,Bingiriya,Kurunegala,2019,10,20,479.8,1
Flood,Bingiriya,Kurunegala,2005,11,23,327.0,1
Flood,Narammala,Kurunegala,2006,11,26,327.0,1
Flood,Pannala,Kurunegala,2019,9,25,157.3,1
Flood,Narammala,Kurunegala,2006,11,15,327.0,1
Flood,Narammala,Kurunegala,2006,11,14,327.0,1
Flood,Narammala,Kurunegala,2006,11,9,327.0,1
Flood,Narammala,Kurunegala,2006,11,5,327.0,1
Flood,Narammala,Kurunegala,2006,11,28,327.0,1
Flood,Narammala,Kurunegala,2006,11,30,327.0,1
Flood,Narammala,Kurunegala,2006,11,6,327.0,1
Flood,Narammala,Kurunegala,2006,11,19,327.0,1
Flood,Kurunegala,Kurunegala,2009,4,5,262.0,1
Flood,Kuliyapitiya West,Kurunegala,2005,12,21,139.0,1
Flood,Kuliyapitiya East,Kurunegala,2005,10,2,359.0,1
Flood,Narammala,Kurunegala,2006,11,11,327.0,1
Flood,Rasnayakapura,Kurunegala,2002,12,17,139.0,0
Flood,Rasnayakapura,Kurunegala,2007,11,11,327.0,1
Flood,Rasnayakapura,Kurunegala,2008,12,10,139.0,1
Flood,Rasnayakapura,Kurunegala,2008,10,22,359.0,1
Flood,Rasnayakapura,Kurunegala,2007,11,28,327.0,1
Flood,Pannala,Kurunegala,2009,12,15,139.0,1
Flood,Rideegama,Kurunegala,2006,12,28,139.0,1
Flood,Kuliyapitiya East,Kurunegala,2005,11,22,327.0,1
Flood,Kotavehera,Kurunegala,2005,11,22,327.0,1
Flood,Kotavehera,Kurunegala,2006,11,19,327.0,1
Flood,Kotavehera,Kurunegala,2005,11,24,327.0,1
Flood,Kuliyapitiya West,Kurunegala,2008,10,28,359.0,1
Flood,Narammala,Kurunegala,2006,11,22,327.0,1
Flood,Rideegama,Kurunegala,2006,6,1,156.0,1
Flood,Mallawapitiya,Kurunegala,2005,11,13,327.0,1
Flood,Mallawapitiya,Kurunegala,2005,12,29,139.0,1
Flood,Mallawapitiya,Kurunegala,2008,10,20,359.0,1
Flood,Mallawapitiya,Kurunegala,2008,10,18,359.0,1
Flood,Rideegama,Kurunegala,2008,12,9,139.0,1
Flood,Polgahawela,Kurunegala,2009,4,2,262.0,1
Flood,Polgahawela,Kurunegala,2009,7,17,114.0,1
Flood,Polgahawela,Kurunegala,2008,12,2,139.0,1
Flood,Polgahawela,Kurunegala,2008,4,13,262.0,1
Flood,Polgahawela,Kurunegala,2008,4,28,262.0,1
Flood,Marandagolla,Kurunegala,2006,12,28,139.0,0
Flood,Ibbagamuwa,Kurunegala,2009,12,1,139.0,1
Flood,Ibbagamuwa,Kurunegala,2009,11,17,327.0,1
Flood,Ibbagamuwa,Kurunegala,2008,5,28,194.0,1
Flood,Alawwa,Kurunegala,2006,10,5,359.0,0
Flood,Mallawapitiya,Kurunegala,2008,2,14,92.0,1
Flood,Ambanpola,Kurunegala,2006,11,26,327.0,0
Flood,Rasnayakapura,Kurunegala,2003,5,10,194.0,0
Flood,Karagahagedara,Kurunegala,2005,11,30,327.0,0
Flood,Ibbagamuwa,Kurunegala,2008,4,23,262.0,1
Flood,Ibbagamuwa,Kurunegala,2008,12,10,139.0,1
Flood,Ibbagamuwa,Kurunegala,2008,12,4,139.0,1
Flood,Ibbagamuwa,Kurunegala,2008,11,28,327.0,1
Flood,Ibbagamuwa,Kurunegala,2009,1,15,62.0,1
Flood,Konwewa,Kurunegala,2005,11,13,327.0,0
Flood,Polgahawela,Kurunegala,2005,2,1,92.0,1
Flood,Maravita,Kurunegala,2006,10,29,359.0,0
Flood,Sinhapura,Kurunegala,2006,10,23,359.0,0
Flood,Polgahawela,Kurunegala,2005,1,1,62.0,1
Flood,Alawwa,Kurunegala,2005,11,5,327.0,1
Flood,Aragoda,Kurunegala,2006,11,20,327.0,0
Flood,Kurunegala,Kurunegala,2005,6,11,156.0,1
Flood,Mallawapitiya,Kurunegala,2008,4,7,262.0,1
Flood,Kottapitiya,Kurunegala,2006,12,13,139.0,0
Flood,Wanduressa,Kurunegala,2006,6,30,156.0,0
Flood,Kanumale,Kurunegala,2006,4,30,262.0,0
Flood,Muwanwellegedara,Kurunegala,2001,1,28,62.0,0
Flood,Ebawalapitiya,Kurunegala,2001,1,20,62.0,0
Flood,Molaeliya,Kurunegala,2006,10,27,359.0,0
Flood,Molaeliya,Kurunegala,2006,10,22,359.0,0
Flood,Goluwawa,Kurunegala,2001,1,24,62.0,0
Flood,Magurankadawala,Kurunegala,2005,11,2,327.0,0
Flood,Niraliyadda,Kurunegala,2006,11,23,327.0,0
Flood,Niraliyadda,Kurunegala,2006,11,16,327.0,0
Flood,Makele,Kurunegala,2002,11,24,327.0,0
Flood,Polonthalawade,Kurunegala,2001,1,8,62.0,0
Flood,Nammuwawa,Kurunegala,2008,4,8,262.0,0
Flood,Mallawapitiya,Kurunegala,2009,3,27,138.0,1
Flood,Walpitagama,Kurunegala,2006,11,4,327.0,0
Flood,Mawathagama,Kurunegala,2008,10,26,359.0,1
Flood,Belungala,Kurunegala,2006,11,23,327.0,0
Flood,Rasnayakapura,Kurunegala,2003,2,15,92.0,0
Flood,Mallawapitiya,Kurunegala,2008,8,20,93.0,1
Flood,Rasnayakapura,Kurunegala,2002,12,8,139.0,0
Flood,Moragane,Kurunegala,2007,11,29,327.0,0
Flood,Moragane,Kurunegala,2006,10,8,359.0,0
Flood,Moragane,Kurunegala,2005,11,11,327.0,0
Flood,Moragane,Kurunegala,2005,11,9,327.0,0
Flood,Kottapitiya,Kurunegala,2006,12,18,139.0,0
Flood,Kottapitiya,Kurunegala,2006,12,28,139.0,0
Flood,Mallawapitiya,Kurunegala,2009,3,29,138.0,1
Flood,Mallawapitiya,Kurunegala,2009,4,5,262.0,1
Flood,Walpitagama,Kurunegala,2006,10,23,359.0,0
Flood,Bingiriya,Kurunegala,2014,12,20,584.1,1
Flood,Polgahawela,Kurunegala,2005,11,10,327.0,1
Flood,Wariyapola,Kurunegala,2005,2,20,92.0,1
Flood,Ibbagamuwa,Kurunegala,2005,11,18,327.0,1
Flood,Kurunegala,Kurunegala,2006,10,27,359.0,1
Flood,Polgahawela,Kurunegala,2005,10,17,359.0,1
Flood,Ibbagamuwa,Kurunegala,2006,11,12,327.0,1
Flood,Ibbagamuwa,Kurunegala,2006,11,8,327.0,1
Flood,Ibbagamuwa,Kurunegala,2006,10,20,359.0,1
Flood,Ibbagamuwa,Kurunegala,2006,11,30,327.0,1
Flood,Ibbagamuwa,Kurunegala,2006,1,28,62.0,1
Flood,Kuliyapitiya East,Kurunegala,2006,11,8,327.0,1
Flood,Kuliyapitiya East,Kurunegala,2006,11,16,327.0,1
Flood,Kuliyapitiya East,Kurunegala,2006,10,28,359.0,1
Flood,Kuliyapitiya East,Kurunegala,2006,10,26,359.0,1
Flood,Kuliyapitiya East,Kurunegala,2006,11,3,327.0,1
Flood,Ibbagamuwa,Kurunegala,2005,12,6,139.0,1
Flood,Kuliyapitiya East,Kurunegala,2006,10,30,359.0,1
Flood,Kuliyapitiya East,Kurunegala,2006,11,18,327.0,1
Flood,Rideegama,Kurunegala,2005,11,24,327.0,1
Flood,Nikaweratiya,Kurunegala,2010,4,28,332.2,1
Flood,Bingiriya,Kurunegala,2008,5,3,194.0,1
Flood,Pannala,Kurunegala,2005,11,13,327.0,1
Flood,Panduwasnuwara East,Kurunegala,2009,10,1,359.0,1
Flood,Wariyapola,Kurunegala,2010,4,20,332.2,1
Flood,Wariyapola,Kurunegala,2010,4,29,332.2,1
Flood,Rideegama,Kurunegala,2005,1,24,62.0,1
Flood,Polgahawela,Kurunegala,2006,6,22,156.0,1
Flood,Polgahawela,Kurunegala,2005,11,15,327.0,1
Flood,Mallawapitiya,Kurunegala,2005,11,21,327.0,1
Flood,Mallawapitiya,Kurunegala,2005,11,22,327.0,1
Flood,Kuliyapitiya East,Kurunegala,2006,10,27,359.0,1
Flood,Polgahawela,Kurunegala,2005,11,13,327.0,1
Flood,Ibbagamuwa,Kurunegala,2005,12,20,139.0,1
Flood,Kuliyapitiya East,Kurunegala,2006,11,11,327.0,1
Flood,Bingiriya,Kurunegala,2005,11,27,327.0,1
Flood,Yayamulla,Kurunegala,2014,2,6,5.1,1
Flood,Maravita,Kurunegala,2014,2,6,5.1,1
Flood,Bingiriya,Kurunegala,2005,10,11,359.0,1
Flood,Mawathagama,Kurunegala,2006,6,4,156.0,1
Flood,Konwewa,Kurunegala,2006,12,3,139.0,0
Flood,Mawathagama,Kurunegala,2005,2,1,92.0,1
Flood,Mawathagama,Kurunegala,2005,11,21,327.0,1
Flood,Mawathagama,Kurunegala,2005,11,10,327.0,1
Flood,Rideegama,Kurunegala,2005,10,10,359.0,1
Flood,Weerambugedara,Kurunegala,2005,2,1,92.0,1
Flood,Narammala,Kurunegala,2005,11,19,327.0,1
Flood,Narammala,Kurunegala,2005,5,12,194.0,1
Flood,Kuliyapitiya East,Kurunegala,2006,11,22,327.0,1
Flood,Weerambugedara,Kurunegala,2005,12,7,139.0,1
Flood,Mallawapitiya,Kurunegala,2005,10,25,359.0,1
Flood,Pannala,Kurunegala,2005,1,27,62.0,1
Flood,Pannala,Kurunegala,2005,5,28,194.0,1
Flood,Pannala,Kurunegala,2005,11,14,327.0,1
Flood,Pannala,Kurunegala,2005,10,19,359.0,1
Flood,Udubaddawa,Kurunegala,2005,11,5,327.0,1
Flood,Udubaddawa,Kurunegala,2005,11,23,327.0,1
Flood,Udubaddawa,Kurunegala,2005,11,17,327.0,1
Flood,Kuliyapitiya West,Kurunegala,2006,3,5,138.0,1
Flood,Kuliyapitiya West,Kurunegala,2006,1,13,62.0,1
Flood,Kuliyapitiya East,Kurunegala,2006,10,10,359.0,1
Flood,Kuliyapitiya East,Kurunegala,2006,11,4,327.0,1
Flood,Kuliyapitiya East,Kurunegala,2006,11,20,327.0,1
Flood,Weerambugedara,Kurunegala,2005,11,15,327.0,1
Flood,Wanduressa,Kurunegala,2006,6,1,156.0,0
Flood,Mawathagama,Kurunegala,2014,12,20,584.1,1
Flood,Bamunukotuwa,Kurunegala,2006,8,15,93.0,1
Flood,Maspotha,Kurunegala,2010,11,21,550.5,1
Flood,Maspotha,Kurunegala,2010,12,1,323.0,1
Flood,Bamunukotuwa,Kurunegala,2010,12,1,323.0,1
Flood,Bamunukotuwa,Kurunegala,2010,11,21,550.5,1
Flood,Mahawa,Kurunegala,2010,11,21,550.5,1
Flood,Nammuwawa,Kurunegala,2001,1,18,62.0,0
Flood,Sinhapura,Kurunegala,2001,1,9,62.0,0
Flood,Medagama,Kurunegala,2001,1,15,62.0,0
Flood,Nikaweratiya,Kurunegala,2010,11,21,550.5,1
Flood,Wariyapola,Kurunegala,2010,11,21,550.5,1
Flood,Panduwasnuwara East,Kurunegala,2010,11,21,550.5,1
Flood,Katupotha,Kurunegala,2010,11,28,550.5,1
Flood,Katupotha,Kurunegala,2010,11,22,550.5,1
Flood,Katupotha,Kurunegala,2010,11,21,550.5,1
Flood,Serasumgala,Kurunegala,2007,12,24,139.0,1
Flood,Thimbiripokuna,Kurunegala,2007,12,24,139.0,1
Flood,Halmillagala,Kurunegala,2007,12,24,139.0,1
Flood,Bambare,Kurunegala,2007,12,24,139.0,1
Flood,Jayanthipura,Kurunegala,2007,12,24,139.0,1
Flood,Nammuwawa,Kurunegala,2007,12,24,139.0,1
Flood,Wariyapola,Kurunegala,2006,11,6,327.0,1
Flood,Pannala,Kurunegala,2006,10,1,359.0,1
Flood,Rasnayakapura,Kurunegala,2006,10,12,359.0,1
Flood,Nikaweratiya,Kurunegala,2007,3,22,138.0,1
Flood,Nikaweratiya,Kurunegala,2007,12,24,139.0,1
Flood,Nikaweratiya,Kurunegala,2009,12,15,139.0,1
Flood,Mawathagama,Kurunegala,2010,10,1,275.8,1
Flood,Mallawapitiya,Kurunegala,2010,11,21,550.5,1
Flood,Ganewatta,Kurunegala,2010,11,21,550.5,1
Flood,Kobeigane,Kurunegala,2010,11,22,550.5,1
Flood,Bingiriya,Kurunegala,2010,11,22,550.5,1
Flood,Mawathagama,Kurunegala,2006,10,14,359.0,0
Flood,Panduwasnuwara East,Kurunegala,2015,11,15,422.0,1
Flood,Ganewatta,Kurunegala,2015,11,15,422.0,1
Flood,Nikaweratiya,Kurunegala,2015,11,15,422.0,1
Flood,Pannala,Kurunegala,2015,11,15,422.0,1
Flood,Udubaddawa,Kurunegala,2015,11,15,422.0,1
Flood,Katupotha,Kurunegala,2006,12,28,139.0,0
Flood,Udubaddawa,Kurunegala,2005,11,21,327.0,1
Flood,Kobeigane,Kurunegala,2008,10,28,359.0,0
Flood,Udubaddawa,Kurunegala,2008,10,19,359.0,0
Flood,Ibbagamuwa,Kurunegala,2015,11,19,422.0,1
Flood,Udubaddawa,Kurunegala,2008,10,26,359.0,0
Flood,Galgamuwa,Kurunegala,2006,10,24,359.0,1
Flood,Mallawapitiya,Kurunegala,2010,10,1,275.8,1
Flood,Mawathagama,Kurunegala,2017,11,30,115.1,1
Flood,Ehetuwewa,Kurunegala,2017,8,31,83.1,1
Flood,Rasnayakapura,Kurunegala,2007,12,24,139.0,1
Flood,Panduwasnuwara East,Kurunegala,2008,10,19,359.0,0
Flood,Narammala,Kurunegala,2010,12,4,323.0,1
Flood,Narammala,Kurunegala,2010,12,1,323.0,1
Flood,Weerambugedara,Kurunegala,2010,11,22,550.5,1
Flood,Polgahawela,Kurunegala,2010,12,1,323.0,1
Flood,Pannala,Kurunegala,2010,12,1,323.0,1
Flood,Pannala,Kurunegala,2010,11,21,550.5,1
Flood,Rasnayakapura,Kurunegala,2010,11,21,550.5,1
Flood,Udubaddawa,Kurunegala,2010,11,22,550.5,1
Flood,Udubaddawa,Kurunegala,2010,11,23,550.5,1
Flood,Bingiriya,Kurunegala,2010,11,21,550.5,1
Flood,Kuliyapitiya West,Kurunegala,2008,10,25,359.0,0
Flood,Weerambugedara,Kurunegala,2006,10,26,359.0,1
Flood,Ibbagamuwa,Kurunegala,2005,12,11,139.0,1
Flood,Mallawapitiya,Kurunegala,2007,12,23,139.0,1
Flood,Nikaweratiya,Kurunegala,2016,5,15,737.6,1
Flood,Wariyapola,Kurunegala,2016,5,15,737.6,1
Flood,Paduwasnuwara West,Kurunegala,2016,5,15,737.6,1
Flood,Pannala,Kurunegala,2016,5,15,737.6,1
Flood,Mawathagama,Kurunegala,2016,5,15,737.6,1
Flood,Panduwasnuwara East,Kurunegala,2016,5,15,737.6,1
Flood,Mahawa,Kurunegala,2016,5,15,737.6,1
Flood,Mallawapitiya,Kurunegala,2016,5,15,737.6,1
Flood,Galgamuwa,Kurunegala,2016,5,15,737.6,1
Flood,Kurunegala,Kurunegala,2016,5,15,737.6,1
Flood,Rasnayakapura,Kurunegala,2007,12,27,139.0,0
Flood,Galgamuwa,Kurunegala,2006,10,22,359.0,0
Flood,Udubaddawa,Kurunegala,2005,11,3,327.0,0
Flood,Ibbagamuwa,Kurunegala,2016,5,15,737.6,1
Flood,Galgamuwa,Kurunegala,2014,5,3,160.2,1
Flood,Udubaddawa,Kurunegala,2014,10,18,527.0,1
Flood,Kurunegala,Kurunegala,2014,10,18,527.0,1
Flood,Narammala,Kurunegala,2014,10,18,527.0,1
Flood,Kuliyapitiya East,Kurunegala,2014,10,18,527.0,1
Flood,Alawwa,Kurunegala,2014,10,18,527.0,1
Flood,Kuliyapitiya East,Kurunegala,2014,10,22,527.0,1
Flood,Pannala,Kurunegala,2014,10,30,527.0,1
Flood,Galgamuwa,Kurunegala,2014,12,20,584.1,1
Flood,Ganewatta,Kurunegala,2014,11,28,204.1,1
Flood,Wariyapola,Kurunegala,2014,11,28,204.1,1
Flood,Panduwasnuwara East,Kurunegala,2014,11,7,204.1,1
Flood,Kuliyapitiya East,Kurunegala,2014,10,30,527.0,1
Flood,Mallawapitiya,Kurunegala,2014,11,2,204.1,1
Flood,Galgamuwa,Kurunegala,2014,5,4,160.2,1
Flood,Narammala,Kurunegala,2006,10,16,359.0,0
Flood,Ganewatta,Kurunegala,2016,5,15,737.6,1
Flood,Thimbiripokuna,Kurunegala,2007,12,4,139.0,0
Flood,Weerambugedara,Kurunegala,2006,10,9,359.0,0
Flood,Kurunegala,Kurunegala,2006,10,22,359.0,1
Flood,Ibbagamuwa,Kurunegala,2002,11,30,327.0,1
Flood,Polpithigama,Kurunegala,2006,10,26,359.0,1
Flood,Mallawapitiya,Kurunegala,2003,5,2,194.0,1
Flood,Alawwa,Kurunegala,2016,5,15,737.6,1
Flood,Udubaddawa,Kurunegala,2016,5,15,737.6,1
Flood,Kuliyapitiya West,Kurunegala,2016,5,15,737.6,1
Flood,Bingiriya,Kurunegala,2016,5,15,737.6,1
Flood,Maspotha,Kurunegala,2016,5,15,737.6,1
Flood,Ibbagamuwa,Kurunegala,2005,12,1,139.0,0
Flood,Narammala,Kurunegala,2016,5,15,737.6,1
Flood,Giribawa,Kurunegala,2016,5,15,737.6,1
Flood,Serasumgala,Kurunegala,2007,12,25,139.0,0
Flood,Mallawapitiya,Kurunegala,2007,12,13,139.0,0
Flood,Rasnayakapura,Kurunegala,2016,5,15,737.6,1
Flood,Kurunegala,Kurunegala,2006,10,4,359.0,0
Flood,Ibbagamuwa,Kurunegala,2002,11,8,327.0,0
Flood,Polpithigama,Kurunegala,2006,10,29,359.0,0
Flood,Mallawapitiya,Kurunegala,2003,5,4,194.0,0
Flood,Rideegama,Kurunegala,2016,5,15,737.6,1
Flood,Bamunukotuwa,Kurunegala,2016,5,15,737.6,1
Flood,Kobeigane,Kurunegala,2016,5,15,737.6,1
Flood,Polgahawela,Kurunegala,2016,5,15,737.6,1
Flood,Nammuwawa,Kurunegala,2007,12,17,139.0,0
Flood,Jayanthipura,Kurunegala,2007,12,22,139.0,0
Flood,Bambare,Kurunegala,2007,12,30,139.0,0
Flood,Halmillagala,Kurunegala,2007,12,10,139.0,0
Flood,Polpithigama,Kurunegala,2016,5,15,737.6,1
Flood,Panduwasnuwara East,Kurunegala,2008,10,28,359.0,1
Flood,Kuliyapitiya West,Kurunegala,2008,10,29,359.0,1
Flood,Udubaddawa,Kurunegala,2008,10,29,359.0,1
Flood,Narammala,Kurunegala,2002,10,8,359.0,1
Flood,Narammala,Kurunegala,2004,11,8,327.0,1
Flood,Narammala,Kurunegala,2006,11,12,327.0,1
Flood,Udubaddawa,Kurunegala,2010,5,17,142.5,1
Flood,Pannala,Kurunegala,2010,5,17,142.5,1
Flood,Nikaweratiya,Kurunegala,2006,11,18,327.0,1
Flood,Kotavehera,Kurunegala,2006,11,18,327.0,1
Flood,Wariyapola,Kurunegala,2006,10,7,359.0,1
Flood,Wariyapola,Kurunegala,2006,11,4,327.0,1
Flood,Wariyapola,Kurunegala,2006,11,12,327.0,1
Flood,Panduwasnuwara East,Kurunegala,2006,4,26,262.0,1
Flood,Ehetuwewa,Kurunegala,2007,11,11,327.0,1
Flood,Kuliyapitiya West,Kurunegala,2009,3,28,138.0,1
Flood,Polgahawela,Kurunegala,2006,11,18,327.0,1
Flood,Kuliyapitiya West,Kurunegala,2010,4,22,332.2,1
Flood,Polpithigama,Kurunegala,2007,11,11,327.0,1
Flood,Panduwasnuwara East,Kurunegala,2005,11,21,327.0,1
Flood,Panduwasnuwara East,Kurunegala,2006,4,30,262.0,1
Flood,Panduwasnuwara East,Kurunegala,2006,10,27,359.0,1
Flood,Panduwasnuwara East,Kurunegala,2007,11,11,327.0,1
Flood,Rasnayakapura,Kurunegala,2003,5,2,194.0,1
Flood,Ambanpola,Kurunegala,2006,11,20,327.0,1
Flood,Udubaddawa,Kurunegala,2006,10,26,359.0,1
Flood,Udubaddawa,Kurunegala,2006,11,20,327.0,1
Flood,Rasnayakapura,Kurunegala,2008,1,4,62.0,1
Flood,Rasnayakapura,Kurunegala,2001,1,30,62.0,1
Flood,Medagama,Kurunegala,2001,1,30,62.0,1
Flood,Sinhapura,Kurunegala,2001,1,30,62.0,1
Flood,Galgamuwa,Kurunegala,2007,11,11,327.0,1
Flood,Nammuwawa,Kurunegala,2001,1,30,62.0,1
Flood,Pannala,Kurunegala,2013,4,25,132.4,1
Flood,Wariyapola,Kurunegala,2006,11,16,327.0,1
Flood,Polgahawela,Kurunegala,2018,8,14,70.7,1
Flood,Bamunukotuwa,Kurunegala,2014,12,20,584.1,1
Flood,Pannala,Kurunegala,2014,12,20,584.1,1
Flood,Rideegama,Kurunegala,2014,12,20,584.1,1
Flood,Maspotha,Kurunegala,2014,12,20,584.1,1
Flood,Mawathagama,Kurunegala,2001,1,6,62.0,0
Flood,Kurunegala,Kurunegala,2014,12,20,584.1,1
Flood,Mahawa,Kurunegala,2007,12,13,139.0,0
Flood,Ibbagamuwa,Kurunegala,2014,12,19,584.1,1
Flood,Weerambugedara,Kurunegala,2014,12,20,584.1,1
Flood,Polgahawela,Kurunegala,2014,12,20,584.1,1
Flood,Narammala,Kurunegala,2014,12,20,584.1,1
Flood,Kuliyapitiya West,Kurunegala,2014,12,20,584.1,1
Flood,Kuliyapitiya East,Kurunegala,2005,11,21,327.0,1
Flood,Polpithigama,Kurunegala,2014,12,20,584.1,1
Flood,Narammala,Kurunegala,2006,10,22,359.0,1
Flood,Polgahawela,Kurunegala,2006,11,2,327.0,0
Flood,Kuliyapitiya East,Kurunegala,2005,11,8,327.0,0
Flood,Kurunegala,Kurunegala,2006,11,20,327.0,1
Flood,Kurunegala,Kurunegala,2006,11,3,327.0,1
Flood,Kurunegala,Kurunegala,2006,12,2,139.0,1
Flood,Kurunegala,Kurunegala,2006,11,21,327.0,1
Flood,Kurunegala,Kurunegala,2006,11,24,327.0,1
Flood,Kurunegala,Kurunegala,2006,11,8,327.0,1
Flood,Kurunegala,Kurunegala,2006,11,14,327.0,1
Flood,Kurunegala,Kurunegala,2006,11,16,327.0,1
Flood,Kurunegala,Kurunegala,2006,11,13,327.0,1
Flood,Wariyapola,Kurunegala,2006,11,18,327.0,1
Flood,Mawathagama,Kurunegala,2006,10,24,359.0,1
Flood,Mallawapitiya,Kurunegala,2014,12,20,584.1,1
Flood,Rasnayakapura,Kurunegala,2002,11,30,327.0,1
Flood,Rasnayakapura,Kurunegala,2005,11,21,327.0,1
Flood,Mawathagama,Kurunegala,2018,5,21,652.5,1
Flood,Bingiriya,Kurunegala,2018,5,21,652.5,1
Flood,Alawwa,Kurunegala,2018,5,21,652.5,1
Flood,Kobeigane,Kurunegala,2006,11,1,327.0,0
Flood,Nikaweratiya,Kurunegala,2018,5,21,652.5,1
Flood,Kuliyapitiya East,Kurunegala,2018,5,21,652.5,1
Flood,Weerambugedara,Kurunegala,2018,5,20,652.5,1
Flood,Rideegama,Kurunegala,2018,5,21,652.5,1
Flood,Polgahawela,Kurunegala,2018,5,20,652.5,1
Flood,Rasnayakapura,Kurunegala,2018,5,20,652.5,1
Flood,Pannala,Kurunegala,2018,5,20,652.5,1
Flood,Udubaddawa,Kurunegala,2018,5,20,652.5,1
Flood,Narammala,Kurunegala,2018,5,20,652.5,1
Flood,Weerambugedara,Kurunegala,2015,4,29,367.5,1
Flood,Kuliyapitiya West,Kurunegala,2018,5,21,652.5,1
Flood,Mallawapitiya,Kurunegala,2015,5,10,159.8,1
Flood,Rideegama,Kurunegala,2015,5,10,159.8,1
Flood,Kurunegala,Kurunegala,2015,5,10,159.8,1
Flood,Kuliyapitiya West,Kurunegala,2018,4,14,178.9,1
Flood,Weerambugedara,Kurunegala,2017,12,5,156.0,1
Flood,Narammala,Kurunegala,2017,12,5,156.0,1
Flood,Panduwasnuwara East,Kurunegala,2015,10,19,282.5,1
Flood,Ambanpola,Kurunegala,2015,11,3,422.0,1
Flood,Giribawa,Kurunegala,2015,11,3,422.0,1
Flood,Panduwasnuwara East,Kurunegala,2015,11,3,422.0,1
Flood,Narammala,Kurunegala,2011,5,27,223.0,1
Flood,Kobeigane,Kurunegala,2008,10,22,359.0,1
Flood,Udubaddawa,Kurunegala,2008,10,24,359.0,1
Flood,Polgahawela,Kurunegala,2015,4,29,367.5,1
Flood,Rasnayakapura,Kurunegala,2006,11,15,327.0,1
Flood,Kobeigane,Kurunegala,2006,11,12,327.0,1
Flood,Ganewatta,Kurunegala,2003,1,11,62.0,1
Flood,Bingiriya,Kurunegala,2006,10,26,359.0,1
Flood,Wariyapola,Kurunegala,2001,1,30,62.0,1
Flood,Kotavehera,Kurunegala,2018,5,21,652.5,1
Flood,Kobeigane,Kurunegala,2018,5,21,652.5,1
Flood,Panduwasnuwara East,Kurunegala,2018,5,21,652.5,1
Flood,Paduwasnuwara West,Kurunegala,2018,5,22,652.5,1
Flood,Weerambugedara,Kurunegala,2006,11,25,327.0,1
Flood,Weerambugedara,Kurunegala,2006,11,20,327.0,1
Flood,Weerambugedara,Kurunegala,2006,10,29,359.0,1
Flood,Weerambugedara,Kurunegala,2006,10,28,359.0,1
Flood,Weerambugedara,Kurunegala,2006,11,4,327.0,1
Flood,Pannala,Kurunegala,2006,11,19,327.0,1
Flood,Wariyapola,Kurunegala,2001,7,18,114.0,1
Flood,Kobeigane,Kurunegala,2006,11,19,327.0,1
Flood,Mallawapitiya,Kurunegala,2018,5,26,652.5,1
Flood,Wariyapola,Kurunegala,2018,5,21,652.5,1
Flood,Maspotha,Kurunegala,2018,5,21,652.5,1
Flood,Ganewatta,Kurunegala,2018,5,21,652.5,1
Flood,Rideegama,Kurunegala,2006,11,21,327.0,1
Flood,Rideegama,Kurunegala,2006,11,20,327.0,1
Flood,Rideegama,Kurunegala,2006,11,30,327.0,1
